"BehaviorSpace results (NetLogo 6.2.2)"
"creative_quick.nlogo"
"levy-msd"
"10/03/2022 17:04:53:331 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","step-size","num","dist-type","[step]","get-msd","step-size * sqrt ticks"
"5","0.5","100","weibull","72","9.871817159946037","4.242640687119285"
"4","0.5","100","log-normal","55","5.498012762839029","3.7080992435478315"
"1","0.5","50","log-normal","70","5.150832602277273","4.183300132670378"
"2","0.5","50","weibull","82","10.743014386817265","4.527692569068709"
"3","0.5","50","cauchy","100","23.95440668064081","5"
"4","0.5","100","log-normal","56","5.483129019176391","3.7416573867739413"
"1","0.5","50","log-normal","71","5.145504594621889","4.2130748865881795"
"6","0.5","100","cauchy","38","18.121953372705814","3.082207001484488"
"2","0.5","50","weibull","83","10.979110180692171","4.55521678957215"
"4","0.5","100","log-normal","57","5.511244535642845","3.774917217635375"
"1","0.5","50","log-normal","72","5.346698990420714","4.242640687119285"
"5","0.5","100","weibull","73","9.999203572022143","4.272001872658765"
"4","0.5","100","log-normal","58","5.56412301818004","3.8078865529319543"
"1","0.5","50","log-normal","73","5.381169418441914","4.272001872658765"
"3","0.5","50","cauchy","101","24.041444990466434","5.024937810560445"
"2","0.5","50","weibull","84","11.208818887132708","4.58257569495584"
"1","0.5","50","log-normal","74","5.453650410756604","4.301162633521313"
"3","0.5","50","cauchy","102","24.27151490193407","5.049752469181039"
"5","0.5","100","weibull","74","10.086215063199864","4.301162633521313"
"4","0.5","100","log-normal","59","5.663841259155373","3.840572873934304"
"3","0.5","50","cauchy","103","24.444623278214504","5.07444578254611"
"1","0.5","50","log-normal","75","5.631862080278981","4.330127018922194"
"2","0.5","50","weibull","85","11.120940783534323","4.6097722286464435"
"4","0.5","100","log-normal","60","5.7421041618461475","3.872983346207417"
"3","0.5","50","cauchy","104","24.591814588462682","5.0990195135927845"
"1","0.5","50","log-normal","76","5.588766124918396","4.358898943540674"
"5","0.5","100","weibull","75","10.121317566869696","4.330127018922194"
"3","0.5","50","cauchy","105","24.88546614581235","5.123475382979799"
"4","0.5","100","log-normal","61","5.771646134570586","3.905124837953327"
"1","0.5","50","log-normal","77","5.633378424859364","4.387482193696061"
"3","0.5","50","cauchy","106","24.592800154047236","5.1478150704935"
"2","0.5","50","weibull","86","11.19084860812113","4.636809247747852"
"4","0.5","100","log-normal","62","5.868774508289746","3.9370039370059056"
"1","0.5","50","log-normal","78","5.61331399136675","4.415880433163924"
"6","0.5","100","cauchy","39","18.486876313506734","3.122498999199199"
"2","0.5","50","weibull","87","11.086764209935373","4.663689526544408"
"4","0.5","100","log-normal","63","5.851350956332751","3.968626966596886"
"1","0.5","50","log-normal","79","5.661394774677144","4.444097208657794"
"5","0.5","100","weibull","76","10.264469792885317","4.358898943540674"
"3","0.5","50","cauchy","107","24.885614779258272","5.172040216394301"
"1","0.5","50","log-normal","80","5.688421427113929","4.47213595499958"
"4","0.5","100","log-normal","64","5.848381288257205","4"
"2","0.5","50","weibull","88","11.405780219055051","4.69041575982343"
"5","0.5","100","weibull","77","10.346265848985293","4.387482193696061"
"3","0.5","50","cauchy","108","24.5899476030153","5.196152422706632"
"6","0.5","100","cauchy","40","18.886928317148804","3.1622776601683795"
"1","0.5","50","log-normal","81","5.804871426802874","4.5"
"4","0.5","100","log-normal","65","5.856401998090717","4.031128874149275"
"5","0.5","100","weibull","78","10.402326224918633","4.415880433163924"
"3","0.5","50","cauchy","109","25.324301496385335","5.220153254455275"
"6","0.5","100","cauchy","41","19.071592631715003","3.2015621187164243"
"1","0.5","50","log-normal","82","5.877934744647244","4.527692569068709"
"5","0.5","100","weibull","79","10.398725212435433","4.444097208657794"
"3","0.5","50","cauchy","110","25.142474907854503","5.244044240850758"
"4","0.5","100","log-normal","66","5.871107630230947","4.06201920231798"
"1","0.5","50","log-normal","83","5.887789070641562","4.55521678957215"
"3","0.5","50","cauchy","111","25.241806957804453","5.267826876426369"
"5","0.5","100","weibull","80","10.563063347522416","4.47213595499958"
"6","0.5","100","cauchy","42","19.549256018973384","3.24037034920393"
"3","0.5","50","cauchy","112","25.537791518608145","5.291502622129181"
"1","0.5","50","log-normal","84","5.946524211876014","4.58257569495584"
"4","0.5","100","log-normal","67","5.889479151978758","4.092676385936225"
"5","0.5","100","weibull","81","10.516954228674752","4.5"
"3","0.5","50","cauchy","113","25.299430535573464","5.315072906367325"
"2","0.5","50","weibull","89","11.539946461145579","4.716990566028302"
"1","0.5","50","log-normal","85","5.904113595091018","4.6097722286464435"
"5","0.5","100","weibull","82","10.517792372614505","4.527692569068709"
"2","0.5","50","weibull","90","11.725148693259156","4.743416490252569"
"3","0.5","50","cauchy","114","24.84100528557928","5.338539126015656"
"4","0.5","100","log-normal","68","5.901443021828612","4.123105625617661"
"1","0.5","50","log-normal","86","5.979651297018677","4.636809247747852"
"5","0.5","100","weibull","83","10.52653621765468","4.55521678957215"
"1","0.5","50","log-normal","87","6.009272620336827","4.663689526544408"
"4","0.5","100","log-normal","69","5.95149903980744","4.153311931459037"
"5","0.5","100","weibull","84","10.67711444593035","4.58257569495584"
"2","0.5","50","weibull","91","11.820150866624765","4.769696007084728"
"1","0.5","50","log-normal","88","5.883302333047313","4.69041575982343"
"5","0.5","100","weibull","85","10.770242497042045","4.6097722286464435"
"4","0.5","100","log-normal","70","6.003047754631184","4.183300132670378"
"1","0.5","50","log-normal","89","5.774211023173968","4.716990566028302"
"6","0.5","100","cauchy","43","19.603387293826888","3.278719262151"
"3","0.5","50","cauchy","115","24.97158604325583","5.361902647381804"
"2","0.5","50","weibull","92","11.800422461422091","4.795831523312719"
"1","0.5","50","log-normal","90","5.787364183827218","4.743416490252569"
"2","0.5","50","weibull","93","11.911455089259302","4.8218253804964775"
"4","0.5","100","log-normal","71","6.104978154737968","4.2130748865881795"
"5","0.5","100","weibull","86","10.920247772870457","4.636809247747852"
"1","0.5","50","log-normal","91","5.810708737375699","4.769696007084728"
"2","0.5","50","weibull","94","11.835338809382822","4.847679857416329"
"6","0.5","100","cauchy","44","19.471010202789113","3.3166247903554"
"4","0.5","100","log-normal","72","6.126433245340036","4.242640687119285"
"1","0.5","50","log-normal","92","5.838605961906281","4.795831523312719"
"3","0.5","50","cauchy","116","24.62268436410535","5.385164807134504"
"5","0.5","100","weibull","87","11.103909084943286","4.663689526544408"
"2","0.5","50","weibull","95","11.916998713486803","4.873397172404482"
"6","0.5","100","cauchy","45","19.717175533887183","3.3541019662496847"
"4","0.5","100","log-normal","73","6.1534671815396305","4.272001872658765"
"3","0.5","50","cauchy","117","25.092918787099403","5.408326913195984"
"1","0.5","50","log-normal","93","5.858388625488223","4.8218253804964775"
"3","0.5","50","cauchy","118","25.027415789677292","5.431390245600108"
"1","0.5","50","log-normal","94","5.871313443942952","4.847679857416329"
"2","0.5","50","weibull","96","12.076664424266387","4.898979485566356"
"4","0.5","100","log-normal","74","6.201341018508606","4.301162633521313"
"1","0.5","50","log-normal","95","5.953030753006493","4.873397172404482"
"4","0.5","100","log-normal","75","6.2700778009321985","4.330127018922194"
"2","0.5","50","weibull","97","12.30937056325323","4.924428900898052"
"1","0.5","50","log-normal","96","6.038190071792825","4.898979485566356"
"3","0.5","50","cauchy","119","25.33197411303682","5.454356057317857"
"4","0.5","100","log-normal","76","6.265349363928835","4.358898943540674"
"1","0.5","50","log-normal","97","6.0806856515806125","4.924428900898052"
"3","0.5","50","cauchy","120","25.487553285339835","5.477225575051661"
"2","0.5","50","weibull","98","12.37933333275956","4.949747468305833"
"1","0.5","50","log-normal","98","6.112218406972089","4.949747468305833"
"4","0.5","100","log-normal","77","6.202891553620464","4.387482193696061"
"3","0.5","50","cauchy","121","26.135052988209022","5.5"
"6","0.5","100","cauchy","46","20.174953186459582","3.391164991562634"
"1","0.5","50","log-normal","99","6.121008984080767","4.9749371855331"
"3","0.5","50","cauchy","122","26.129695451574676","5.522680508593631"
"1","0.5","50","log-normal","100","6.175856374661494","5"
"4","0.5","100","log-normal","78","6.199423128806392","4.415880433163924"
"3","0.5","50","cauchy","123","25.772045581398547","5.545268253204709"
"2","0.5","50","weibull","99","12.467785964206518","4.9749371855331"
"1","0.5","50","log-normal","101","6.356304245640165","5.024937810560445"
"3","0.5","50","cauchy","124","25.708339138879932","5.5677643628300215"
"1","0.5","50","log-normal","102","6.285618228617768","5.049752469181039"
"6","0.5","100","cauchy","47","19.662471381984997","3.427827300200522"
"3","0.5","50","cauchy","125","25.948813780843125","5.5901699437494745"
"4","0.5","100","log-normal","79","6.27618244405994","4.444097208657794"
"1","0.5","50","log-normal","103","6.226294379745477","5.07444578254611"
"2","0.5","50","weibull","100","12.660696831933018","5"
"5","0.5","100","weibull","88","11.11839170818562","4.69041575982343"
"1","0.5","50","log-normal","104","6.246707845495384","5.0990195135927845"
"4","0.5","100","log-normal","80","6.321983472926396","4.47213595499958"
"2","0.5","50","weibull","101","12.598137590114424","5.024937810560445"
"1","0.5","50","log-normal","105","6.219852053811056","5.123475382979799"
"1","0.5","50","log-normal","106","6.2368762697633695","5.1478150704935"
"5","0.5","100","weibull","89","11.179390029685305","4.716990566028302"
"4","0.5","100","log-normal","81","6.345239027283144","4.5"
"3","0.5","50","cauchy","126","25.732113511865354","5.612486080160912"
"1","0.5","50","log-normal","107","6.476404521102114","5.172040216394301"
"3","0.5","50","cauchy","127","25.953149435720132","5.634713834792322"
"4","0.5","100","log-normal","82","6.375931116232755","4.527692569068709"
"1","0.5","50","log-normal","108","6.436779011630711","5.196152422706632"
"3","0.5","50","cauchy","128","25.949624181262887","5.656854249492381"
"1","0.5","50","log-normal","109","6.43674122186951","5.220153254455275"
"4","0.5","100","log-normal","83","6.340328252927044","4.55521678957215"
"3","0.5","50","cauchy","129","25.84881361325004","5.678908345800274"
"1","0.5","50","log-normal","110","6.633896616670271","5.244044240850758"
"3","0.5","50","cauchy","130","25.82884877853618","5.70087712549569"
"4","0.5","100","log-normal","84","6.424445789072511","4.58257569495584"
"3","0.5","50","cauchy","131","25.74983883413794","5.722761571129799"
"1","0.5","50","log-normal","111","6.7680317937289205","5.267826876426369"
"4","0.5","100","log-normal","85","6.427671141380333","4.6097722286464435"
"3","0.5","50","cauchy","132","25.882648081221763","5.744562646538029"
"1","0.5","50","log-normal","112","6.803406533685039","5.291502622129181"
"3","0.5","50","cauchy","133","25.813845156662047","5.766281297335398"
"4","0.5","100","log-normal","86","6.485083388252036","4.636809247747852"
"1","0.5","50","log-normal","113","6.816667018070654","5.315072906367325"
"3","0.5","50","cauchy","134","25.536813258645225","5.787918451395113"
"1","0.5","50","log-normal","114","6.8381938238491395","5.338539126015656"
"4","0.5","100","log-normal","87","6.554585167838248","4.663689526544408"
"5","0.5","100","weibull","90","11.195713884522567","4.743416490252569"
"1","0.5","50","log-normal","115","6.783604405985823","5.361902647381804"
"4","0.5","100","log-normal","88","6.5825171479225375","4.69041575982343"
"1","0.5","50","log-normal","116","6.836576392253323","5.385164807134504"
"5","0.5","100","weibull","91","11.148239807994775","4.769696007084728"
"1","0.5","50","log-normal","117","6.800941453827491","5.408326913195984"
"4","0.5","100","log-normal","89","6.710373494241024","4.716990566028302"
"5","0.5","100","weibull","92","11.236805069056134","4.795831523312719"
"6","0.5","100","cauchy","48","19.956042521967145","3.4641016151377544"
"5","0.5","100","weibull","93","11.424723175636432","4.8218253804964775"
"1","0.5","50","log-normal","118","6.784949853556921","5.431390245600108"
"4","0.5","100","log-normal","90","6.751837936148364","4.743416490252569"
"6","0.5","100","cauchy","49","20.217312335102704","3.5"
"5","0.5","100","weibull","94","11.353760922846217","4.847679857416329"
"1","0.5","50","log-normal","119","6.714924246643358","5.454356057317857"
"2","0.5","50","weibull","102","12.704173871885054","5.049752469181039"
"4","0.5","100","log-normal","91","6.820093091091653","4.769696007084728"
"1","0.5","50","log-normal","120","6.815408520100542","5.477225575051661"
"5","0.5","100","weibull","95","11.3470274905582","4.873397172404482"
"6","0.5","100","cauchy","50","20.148652597384693","3.5355339059327378"
"1","0.5","50","log-normal","121","6.808030219753519","5.5"
"4","0.5","100","log-normal","92","6.8884327177372064","4.795831523312719"
"5","0.5","100","weibull","96","11.307463727104507","4.898979485566356"
"1","0.5","50","log-normal","122","6.925797205224633","5.522680508593631"
"1","0.5","50","log-normal","123","6.948299699580724","5.545268253204709"
"5","0.5","100","weibull","97","11.250022531700104","4.924428900898052"
"6","0.5","100","cauchy","51","20.29366617806417","3.570714214271425"
"4","0.5","100","log-normal","93","7.029726318933343","4.8218253804964775"
"1","0.5","50","log-normal","124","6.9351035753469095","5.5677643628300215"
"5","0.5","100","weibull","98","11.256457105064632","4.949747468305833"
"1","0.5","50","log-normal","125","7.001354325145703","5.5901699437494745"
"5","0.5","100","weibull","99","11.228594409647789","4.9749371855331"
"4","0.5","100","log-normal","94","7.030852499380197","4.847679857416329"
"1","0.5","50","log-normal","126","6.929164511731134","5.612486080160912"
"1","0.5","50","log-normal","127","7.009322368833332","5.634713834792322"
"4","0.5","100","log-normal","95","7.011599915641472","4.873397172404482"
"6","0.5","100","cauchy","52","20.171750450405042","3.605551275463989"
"2","0.5","50","weibull","103","12.849365269861044","5.07444578254611"
"5","0.5","100","weibull","100","11.289850482402043","5"
"2","0.5","50","weibull","104","12.875390207642603","5.0990195135927845"
"3","0.5","50","cauchy","135","25.90257051877127","5.809475019311125"
"4","0.5","100","log-normal","96","7.116578661376378","4.898979485566356"
"1","0.5","50","log-normal","128","6.98261875331627","5.656854249492381"
"6","0.5","100","cauchy","53","21.114630483233388","3.640054944640259"
"4","0.5","100","log-normal","97","7.110548099537943","4.924428900898052"
"5","0.5","100","weibull","101","11.258424815276696","5.024937810560445"
"2","0.5","50","weibull","105","12.930454175764307","5.123475382979799"
"4","0.5","100","log-normal","98","7.106185560351768","4.949747468305833"
"3","0.5","50","cauchy","136","25.88990698716755","5.830951894845301"
"6","0.5","100","cauchy","54","21.216904058955425","3.6742346141747673"
"2","0.5","50","weibull","106","12.8472343125951","5.1478150704935"
"1","0.5","50","log-normal","129","7.077275947577834","5.678908345800274"
"4","0.5","100","log-normal","99","7.045967651099331","4.9749371855331"
"5","0.5","100","weibull","102","11.314962145071297","5.049752469181039"
"2","0.5","50","weibull","107","13.009189397840792","5.172040216394301"
"3","0.5","50","cauchy","137","25.192967385938616","5.852349955359813"
"4","0.5","100","log-normal","100","7.136478934924418","5"
"1","0.5","50","log-normal","130","7.235942283136387","5.70087712549569"
"4","0.5","100","log-normal","101","7.104195182787963","5.024937810560445"
"2","0.5","50","weibull","108","13.10062451173543","5.196152422706632"
"1","0.5","50","log-normal","131","7.321325740762944","5.722761571129799"
"6","0.5","100","cauchy","55","21.258927098361454","3.7080992435478315"
"4","0.5","100","log-normal","102","7.146623737114143","5.049752469181039"
"5","0.5","100","weibull","103","11.233006630839819","5.07444578254611"
